Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired,BackendSkill,ProjectCompletionExperience,InternationalExperience
38,789,14,13,1,84,0,0,0,0,0,42.0,0.9285714285714286,11046
22,706,4,3,1,82,0,0,1,1,0,41.0,0.75,2824
43,720,14,11,1,72,0,0,0,0,0,36.0,0.7857142857142857,10080
24,682,5,3,1,87,0,0,0,0,0,43.5,0.6,3410
26,697,1,3,1,90,0,0,0,1,0,45.0,3.0,697
22,875,2,6,1,66,0,0,0,0,0,33.0,3.0,1750
26,350,2,5,1,61,0,0,0,0,0,30.5,2.5,700
32,599,11,12,1,78,0,0,0,0,0,39.0,1.0909090909090908,6589
43,653,13,10,0,74,0,0,0,0,0,37.0,0.7692307692307693,8489
44,794,14,11,0,68,1,0,0,0,0,34.3,0.7857142857142857,11116
24,817,2,4,0,69,0,1,0,0,0,34.7,2.0,1634
28,758,6,10,0,65,0,0,0,0,0,32.5,1.6666666666666667,4548
36,740,3,5,1,65,0,0,0,0,0,32.5,1.6666666666666667,2220
33,789,13,14,1,75,0,0,1,0,0,37.5,1.0769230769230769,10257
44,930,13,11,1,83,0,0,1,1,1,41.5,0.8461538461538461,12090
43,593,13,12,1,73,0,0,0,0,0,36.5,0.9230769230769231,7709
42,613,11,15,1,89,0,0,1,1,1,44.5,1.3636363636363635,6743
23,704,3,3,1,76,1,0,1,0,0,38.3,1.0,2112
41,706,3,6,0,58,1,0,1,0,0,29.3,2.0,2118
40,675,4,4,1,69,0,0,0,0,0,34.5,1.0,2700
45,703,12,14,1,75,0,0,0,0,0,37.5,1.1666666666666667,8436
22,745,3,3,0,81,1,0,0,1,0,40.8,1.0,2235
44,653,14,15,1,77,1,0,0,0,0,38.8,1.0714285714285714,9142
37,744,4,3,0,75,0,0,0,0,0,37.5,0.75,2976
43,546,11,14,1,75,0,0,0,0,0,37.5,1.2727272727272727,6006
43,536,2,4,1,61,0,0,1,0,0,30.5,2.0,1072
25,700,9,11,1,64,0,0,0,0,0,32.0,1.2222222222222223,6300
41,711,3,4,1,67,0,0,0,0,0,33.5,1.3333333333333333,2133
34,707,13,10,1,70,0,0,0,0,0,35.0,0.7692307692307693,9191
40,514,3,5,0,78,1,0,0,0,0,39.3,1.6666666666666667,1542
40,692,4,3,1,97,0,0,0,1,0,48.5,0.75,2768
35,540,2,4,0,77,0,0,0,0,0,38.5,2.0,1080
32,629,4,4,1,73,0,0,0,0,0,36.5,1.0,2516
24,841,4,3,1,70,0,0,0,0,0,35.0,0.75,3364
26,657,10,11,1,83,0,0,0,0,0,41.5,1.1,6570
27,795,9,12,0,75,0,0,1,0,0,37.5,1.3333333333333333,7155
36,728,3,5,0,81,0,0,0,1,0,40.5,1.6666666666666667,2184
34,680,12,14,1,83,0,1,0,0,0,41.7,1.1666666666666667,8160
41,813,2,4,1,81,1,0,0,1,0,40.8,2.0,1626
35,722,14,13,1,90,0,0,0,1,1,45.0,0.9285714285714286,10108
37,421,12,15,1,74,1,0,1,0,0,37.3,1.25,5052
40,894,14,15,1,67,1,0,1,0,1,33.8,1.0714285714285714,12516
22,695,2,3,1,80,1,0,0,0,0,40.3,1.5,1390
44,820,3,5,1,83,0,1,0,1,0,41.7,1.6666666666666667,2460
34,599,3,3,1,87,0,0,0,0,0,43.5,1.0,1797
22,800,3,2,1,83,1,0,0,0,0,41.8,0.6666666666666666,2400
37,777,4,2,1,59,0,0,0,0,0,29.5,0.5,3108
37,622,3,5,0,69,0,0,0,0,0,34.5,1.6666666666666667,1866
40,662,3,6,1,75,0,0,0,0,0,37.5,2.0,1986
44,730,14,15,1,89,0,0,0,1,1,44.5,1.0714285714285714,10220
35,616,14,10,1,76,0,0,0,0,0,38.0,0.7142857142857143,8624
26,638,6,9,1,73,1,0,1,0,0,36.8,1.5,3828
34,846,3,5,1,62,0,0,1,0,0,31.0,1.6666666666666667,2538
23,636,1,6,1,91,0,1,0,0,0,45.7,6.0,636
26,697,7,12,1,68,1,1,0,0,0,34.5,1.7142857142857142,4879
44,691,14,10,1,72,0,1,0,0,0,36.2,0.7142857142857143,9674
39,726,14,11,1,80,0,0,1,0,0,40.0,0.7857142857142857,10164
22,816,3,2,1,70,0,0,1,0,0,35.0,0.6666666666666666,2448
29,759,7,8,1,59,0,0,0,0,0,29.5,1.1428571428571428,5313
45,837,3,3,0,42,0,0,0,0,0,21.0,1.0,2511
37,696,14,13,1,88,1,0,0,0,1,44.3,0.9285714285714286,9744
45,725,3,4,1,78,0,0,0,0,0,39.0,1.3333333333333333,2175
37,694,11,10,1,45,0,1,0,0,0,22.7,0.9090909090909091,7634
26,783,6,8,1,83,1,0,1,1,0,41.8,1.3333333333333333,4698
36,676,4,6,1,82,1,0,0,0,0,41.3,1.5,2704
27,950,2,3,1,66,0,0,0,0,0,33.0,1.5,1900
23,781,3,6,1,78,0,1,1,0,0,39.2,2.0,2343
36,592,4,5,1,90,0,0,0,0,0,45.0,1.25,2368
36,712,4,5,1,78,0,0,0,0,0,39.0,1.25,2848
42,921,4,6,1,57,0,0,0,0,0,28.5,1.5,3684
39,742,2,5,1,96,0,0,0,1,0,48.0,2.5,1484
42,725,11,14,1,74,0,0,0,0,0,37.0,1.2727272727272727,7975
36,654,3,3,1,73,1,0,1,0,0,36.8,1.0,1962
32,696,3,3,1,84,0,1,0,0,0,42.2,1.0,2088
25,741,1,3,0,72,0,0,1,0,0,36.0,3.0,741
26,733,3,4,1,73,0,0,0,0,0,36.5,1.3333333333333333,2199
34,601,14,12,0,87,0,0,0,1,1,43.5,0.8571428571428571,8414
38,638,12,12,1,66,0,0,0,0,0,33.0,1.0,7656
42,802,3,4,0,71,0,0,1,0,0,35.5,1.3333333333333333,2406
33,568,3,4,1,78,1,0,0,0,0,39.3,1.3333333333333333,1704
44,696,2,4,1,76,1,0,0,0,0,38.3,2.0,1392
24,711,1,3,0,83,0,0,0,1,0,41.5,3.0,711
33,753,4,4,1,59,0,0,0,0,0,29.5,1.0,3012
38,677,14,10,1,62,0,0,0,0,0,31.0,0.7142857142857143,9478
31,790,12,10,1,68,1,0,1,0,0,34.3,0.8333333333333334,9480
27,580,3,2,1,72,0,1,1,0,0,36.2,0.6666666666666666,1740
31,739,2,6,1,61,0,0,0,0,0,30.5,3.0,1478
27,609,8,10,1,67,0,1,0,0,0,33.7,1.25,4872
27,547,1,3,1,93,0,0,0,1,0,46.5,3.0,547
27,754,1,2,1,62,0,1,0,0,0,31.2,2.0,754
39,690,4,4,1,60,0,0,0,0,0,30.0,1.0,2760
35,918,2,2,1,80,0,0,0,0,0,40.0,1.0,1836
27,625,9,11,1,93,0,0,0,1,0,46.5,1.2222222222222223,5625
41,950,2,4,0,67,0,0,0,0,0,33.5,2.0,1900
36,680,14,11,1,75,0,0,0,0,0,37.5,0.7857142857142857,9520
43,853,3,4,1,56,0,1,0,0,0,28.2,1.3333333333333333,2559
29,620,3,3,0,74,1,0,0,0,0,37.3,1.0,1860
44,594,4,6,1,75,0,0,0,0,0,37.5,1.5,2376
23,657,1,6,1,70,0,0,1,0,0,35.0,6.0,657
30,596,2,4,1,77,0,0,0,0,0,38.5,2.0,1192
43,704,3,2,1,90,1,0,0,1,0,45.3,0.6666666666666666,2112
40,897,11,10,1,71,0,0,0,0,0,35.5,0.9090909090909091,9867
23,684,3,6,1,71,1,0,0,0,0,35.8,2.0,2052
40,774,14,15,1,64,0,0,0,0,0,32.0,1.0714285714285714,10836
35,792,11,11,0,84,1,1,0,1,1,42.5,1.0,8712
36,620,2,3,0,58,0,0,0,0,0,29.0,1.5,1240
31,549,4,4,1,68,0,0,0,0,0,34.0,1.0,2196
38,591,12,10,1,73,0,0,0,0,0,36.5,0.8333333333333334,7092
38,863,2,2,1,79,0,1,0,0,0,39.7,1.0,1726
41,765,13,11,1,76,0,1,0,0,0,38.2,0.8461538461538461,9945
45,619,12,11,1,88,0,0,0,1,1,44.0,0.9166666666666666,7428
23,766,2,6,1,72,0,1,1,0,0,36.2,3.0,1532
44,614,3,3,1,62,0,1,0,0,0,31.2,1.0,1842
22,636,3,2,1,73,0,0,0,0,0,36.5,0.6666666666666666,1908
38,572,11,15,1,66,0,0,0,0,0,33.0,1.3636363636363635,6292
27,809,3,6,1,78,0,1,0,0,0,39.2,2.0,2427
44,744,11,13,1,77,0,0,0,0,0,38.5,1.1818181818181819,8184
39,669,14,12,1,66,0,0,0,0,0,33.0,0.8571428571428571,9366
27,730,1,4,0,63,0,0,0,0,0,31.5,4.0,730
41,573,13,11,0,78,1,0,0,0,0,39.3,0.8461538461538461,7449
24,718,3,2,1,92,0,0,1,1,0,46.0,0.6666666666666666,2154
44,719,3,5,1,84,0,1,0,0,0,42.2,1.6666666666666667,2157
43,544,2,4,0,68,1,0,0,0,0,34.3,2.0,1088
27,590,6,10,1,55,1,1,1,0,0,28.0,1.6666666666666667,3540
26,773,1,4,1,79,1,0,0,0,0,39.8,4.0,773
33,627,14,13,1,80,0,0,0,0,0,40.0,0.9285714285714286,8778
44,818,4,3,0,74,0,0,0,0,0,37.0,0.75,3272
28,572,3,2,0,87,0,0,1,1,0,43.5,0.6666666666666666,1716
32,555,13,12,1,91,0,0,0,1,1,45.5,0.9230769230769231,7215
28,632,7,11,1,69,1,0,0,0,0,34.8,1.5714285714285714,4424
30,742,4,5,1,48,0,1,1,0,0,24.2,1.25,2968
25,602,6,10,1,71,0,0,1,0,0,35.5,1.6666666666666667,3612
33,662,4,3,1,87,0,0,0,1,0,43.5,0.75,2648
36,695,3,2,1,72,1,0,0,0,0,36.3,0.6666666666666666,2085
35,565,14,13,1,70,0,0,0,0,0,35.0,0.9285714285714286,7910
33,815,3,5,1,76,0,1,0,0,0,38.2,1.6666666666666667,2445
22,636,1,4,0,74,1,0,0,0,0,37.3,4.0,636
28,785,10,10,0,72,0,0,0,0,0,36.0,1.0,7850
28,837,8,9,1,87,0,0,0,1,0,43.5,1.125,6696
44,803,13,13,1,80,0,0,0,0,0,40.0,1.0,10439
44,615,3,4,0,80,0,0,0,0,0,40.0,1.3333333333333333,1845
39,562,13,15,1,65,0,0,0,0,0,32.5,1.1538461538461537,7306
31,544,12,11,1,87,0,0,0,0,0,43.5,0.9166666666666666,6528
37,701,2,2,1,87,0,0,0,1,0,43.5,1.0,1402
39,808,13,10,1,71,0,0,0,0,0,35.5,0.7692307692307693,10504
37,628,12,14,1,89,0,0,0,0,1,44.5,1.1666666666666667,7536
32,743,2,2,1,85,0,0,0,0,0,42.5,1.0,1486
42,705,2,4,1,73,0,0,0,0,0,36.5,2.0,1410
42,780,2,3,1,90,0,1,0,1,0,45.2,1.5,1560
42,596,13,12,1,74,0,0,0,0,0,37.0,0.9230769230769231,7748
31,721,12,14,1,76,0,0,0,0,0,38.0,1.1666666666666667,8652
31,647,12,11,0,65,0,0,0,0,0,32.5,0.9166666666666666,7764
32,654,12,15,1,55,0,1,1,0,0,27.7,1.25,7848
22,828,2,3,1,59,0,0,0,0,0,29.5,1.5,1656
44,603,14,13,1,84,1,0,0,1,1,42.3,0.9285714285714286,8442
42,774,2,5,1,74,0,0,1,0,0,37.0,2.5,1548
42,787,4,3,1,77,0,1,0,0,0,38.7,0.75,3148
24,839,1,4,1,68,0,0,0,0,0,34.0,4.0,839
40,612,4,5,1,80,1,0,0,0,0,40.3,1.25,2448
29,653,7,10,1,88,1,1,0,1,1,44.5,1.4285714285714286,4571
42,587,11,14,1,77,0,1,1,0,0,38.7,1.2727272727272727,6457
37,684,3,6,0,74,0,1,0,0,0,37.2,2.0,2052
35,823,4,6,1,62,0,0,0,0,0,31.0,1.5,3292
26,872,6,9,1,74,1,0,1,0,0,37.3,1.5,5232
30,613,3,5,0,76,0,1,0,0,0,38.2,1.6666666666666667,1839
34,909,4,4,1,78,0,0,0,0,0,39.0,1.0,3636
26,706,7,10,1,63,0,0,0,0,0,31.5,1.4285714285714286,4942
27,789,7,7,1,69,0,0,0,0,0,34.5,1.0,5523
38,721,13,10,1,82,0,0,0,1,0,41.0,0.7692307692307693,9373
22,784,2,6,1,71,0,0,0,0,0,35.5,3.0,1568
38,750,3,5,1,84,0,0,0,0,0,42.0,1.6666666666666667,2250
40,767,4,5,1,79,0,0,0,0,0,39.5,1.25,3068
43,890,13,11,1,81,0,1,1,0,0,40.7,0.8461538461538461,11570
45,721,3,4,1,53,1,0,0,0,0,26.8,1.3333333333333333,2163
40,687,13,13,1,66,0,0,0,0,0,33.0,1.0,8931
41,745,2,3,0,65,0,0,0,0,0,32.5,1.5,1490
38,847,11,15,0,76,0,0,0,0,0,38.0,1.3636363636363635,9317
44,621,3,5,1,69,1,1,0,0,0,35.0,1.6666666666666667,1863
27,797,7,8,1,61,1,0,0,0,0,30.8,1.1428571428571428,5579
25,723,2,5,1,76,0,0,0,0,0,38.0,2.5,1446
30,733,11,11,1,71,0,0,0,0,0,35.5,1.0,8063
43,603,14,14,1,60,0,0,0,0,0,30.0,1.0,8442
28,730,2,4,0,89,1,0,0,0,0,44.8,2.0,1460
35,729,2,3,0,75,0,0,0,0,0,37.5,1.5,1458
33,500,2,4,1,71,0,1,0,0,0,35.7,2.0,1000
31,758,11,13,1,76,0,1,0,0,0,38.2,1.1818181818181819,8338
26,744,3,4,1,70,0,1,0,0,0,35.2,1.3333333333333333,2232
37,674,2,4,1,74,1,0,0,0,0,37.3,2.0,1348
43,564,3,4,1,76,0,0,1,0,0,38.0,1.3333333333333333,1692
24,692,3,3,1,66,0,0,0,0,0,33.0,1.0,2076
41,728,4,5,1,83,0,0,0,1,0,41.5,1.25,2912
25,778,3,6,1,75,0,0,1,0,0,37.5,2.0,2334
43,614,11,12,1,82,0,0,0,0,0,41.0,1.0909090909090908,6754
43,721,2,3,1,70,1,0,1,0,0,35.3,1.5,1442
44,659,13,15,0,71,1,0,0,0,0,35.8,1.1538461538461537,8567
27,777,6,11,1,52,0,0,0,0,0,26.0,1.8333333333333333,4662
27,689,2,5,1,62,0,0,0,0,0,31.0,2.5,1378
37,817,12,13,1,76,1,1,0,0,1,38.5,1.0833333333333333,9804
35,602,13,15,1,84,0,0,0,1,1,42.0,1.1538461538461537,7826
37,744,13,12,1,66,1,1,0,0,0,33.5,0.9230769230769231,9672
34,798,3,4,0,69,1,0,0,0,0,34.8,1.3333333333333333,2394
29,350,9,11,1,71,0,0,0,0,0,35.5,1.2222222222222223,3150
42,681,4,4,1,71,1,0,0,0,0,35.8,1.0,2724
27,589,2,3,1,79,0,0,0,0,0,39.5,1.5,1178
43,740,2,3,1,70,0,0,1,0,0,35.0,1.5,1480
23,740,3,6,1,75,0,0,0,0,0,37.5,2.0,2220
26,829,8,8,1,71,1,1,0,0,0,36.0,1.0,6632
38,739,12,13,1,65,0,0,0,0,0,32.5,1.0833333333333333,8868
34,641,2,3,1,56,0,1,1,0,0,28.2,1.5,1282
27,706,3,5,0,72,1,0,0,0,0,36.3,1.6666666666666667,2118
27,523,8,7,1,70,1,0,0,0,0,35.3,0.875,4184
32,557,13,11,1,68,1,0,0,0,0,34.3,0.8461538461538461,7241
26,800,2,5,1,76,0,0,0,0,0,38.0,2.5,1600
26,605,8,10,0,72,0,0,0,0,0,36.0,1.25,4840
35,892,4,4,1,67,0,1,0,0,0,33.7,1.0,3568
23,664,2,3,1,75,1,0,0,0,0,37.8,1.5,1328
30,849,11,12,1,70,1,1,1,0,1,35.5,1.0909090909090908,9339
45,661,2,2,0,87,0,1,0,0,0,43.7,1.0,1322
28,628,9,10,1,51,1,0,0,0,0,25.8,1.1111111111111112,5652
35,712,11,15,1,87,0,0,1,0,1,43.5,1.3636363636363635,7832
32,712,13,14,1,87,0,0,0,0,1,43.5,1.0769230769230769,9256
32,734,3,6,0,67,0,0,1,0,0,33.5,2.0,2202
26,736,10,11,1,89,0,0,1,0,0,44.5,1.1,7360
28,728,6,9,0,92,0,0,1,0,0,46.0,1.5,4368
45,790,4,4,1,84,0,0,0,1,0,42.0,1.0,3160
33,865,14,12,1,68,0,0,0,0,0,34.0,0.8571428571428571,12110
31,722,12,15,0,76,1,0,0,0,0,38.3,1.25,8664
22,808,5,2,1,79,0,0,0,0,0,39.5,0.4,4040
41,800,11,14,0,87,1,0,1,1,1,43.8,1.2727272727272727,8800
37,700,13,13,1,65,1,0,0,0,0,32.8,1.0,9100
42,665,13,11,1,83,0,0,0,1,0,41.5,0.8461538461538461,8645
33,882,4,3,1,77,1,0,0,0,0,38.8,0.75,3528
34,778,11,15,1,74,0,1,1,0,1,37.2,1.3636363636363635,8558
33,816,11,14,1,86,0,0,0,0,1,43.0,1.2727272727272727,8976
26,773,6,7,1,71,0,1,1,0,0,35.7,1.1666666666666667,4638
25,657,9,8,0,87,0,0,1,1,0,43.5,0.8888888888888888,5913
27,718,3,5,0,65,0,1,0,0,0,32.7,1.6666666666666667,2154
35,647,2,3,1,71,1,0,0,0,0,35.8,1.5,1294
27,574,1,5,0,80,1,0,0,0,0,40.3,5.0,574
31,727,3,6,1,78,0,0,1,0,0,39.0,2.0,2181
33,592,12,11,1,80,0,0,1,0,0,40.0,0.9166666666666666,7104
27,613,1,4,1,86,1,1,0,1,0,43.5,4.0,613
29,743,7,8,1,71,1,0,0,0,0,35.8,1.1428571428571428,5201
27,737,7,7,1,75,0,0,1,0,0,37.5,1.0,5159
41,649,2,5,1,91,0,0,0,0,0,45.5,2.5,1298
30,686,3,5,1,73,0,0,0,0,0,36.5,1.6666666666666667,2058
29,484,8,12,1,76,0,0,0,0,0,38.0,1.5,3872
43,625,14,13,1,68,0,0,1,0,0,34.0,0.9285714285714286,8750
34,697,11,15,1,78,1,0,0,0,0,39.3,1.3636363636363635,7667
29,655,8,12,1,80,0,0,0,0,0,40.0,1.5,5240
34,790,4,3,1,76,0,0,1,0,0,38.0,0.75,3160
45,863,11,12,1,88,0,0,0,1,1,44.0,1.0909090909090908,9493
26,629,2,5,1,59,0,0,0,0,0,29.5,2.5,1258
29,797,3,3,0,94,0,1,0,1,0,47.2,1.0,2391
25,647,3,6,1,86,0,0,0,0,0,43.0,2.0,1941
44,655,12,13,0,84,0,0,1,0,0,42.0,1.0833333333333333,7860
27,641,9,9,1,81,0,0,0,0,0,40.5,1.0,5769
44,549,3,4,1,65,0,0,0,0,0,32.5,1.3333333333333333,1647
22,717,2,2,0,72,0,0,0,0,0,36.0,1.0,1434
44,768,11,12,1,75,0,1,1,0,1,37.7,1.0909090909090908,8448
25,735,6,9,1,73,0,0,0,0,0,36.5,1.5,4410
28,627,7,8,1,90,0,0,0,1,0,45.0,1.1428571428571428,4389
37,597,3,6,1,78,0,0,1,0,0,39.0,2.0,1791
41,713,3,3,1,62,0,1,1,0,0,31.2,1.0,2139
34,848,4,4,1,74,0,0,0,0,0,37.0,1.0,3392
25,643,8,7,0,76,0,1,0,0,0,38.2,0.875,5144
42,630,3,4,1,80,0,0,0,0,0,40.0,1.3333333333333333,1890
33,770,13,10,1,94,0,1,0,1,1,47.2,0.7692307692307693,10010
25,653,2,6,1,71,0,0,0,0,0,35.5,3.0,1306
33,699,4,4,1,84,0,1,0,1,0,42.2,1.0,2796
37,776,4,5,1,58,0,0,0,0,0,29.0,1.25,3104
29,742,10,15,1,71,0,1,0,0,0,35.7,1.5,7420
25,472,7,11,1,73,1,0,0,0,0,36.8,1.5714285714285714,3304
35,801,14,15,1,80,0,0,0,0,0,40.0,1.0714285714285714,11214
43,653,12,14,1,73,1,1,1,0,1,37.0,1.1666666666666667,7836
22,618,1,3,1,76,1,0,0,0,0,38.3,3.0,618
26,818,10,10,1,75,1,0,0,0,0,37.8,1.0,8180
37,560,14,14,0,57,0,0,0,0,0,28.5,1.0,7840
35,747,3,4,1,84,0,0,0,1,0,42.0,1.3333333333333333,2241
35,475,2,3,1,74,0,0,0,0,0,37.0,1.5,950
33,636,4,4,0,77,0,1,0,0,0,38.7,1.0,2544
44,478,11,11,1,84,1,0,0,1,0,42.3,1.0,5258
22,709,4,6,1,84,0,0,0,0,0,42.0,1.5,2836
45,880,12,13,0,85,0,1,0,1,1,42.7,1.0833333333333333,10560
43,489,2,6,1,85,0,0,0,0,0,42.5,3.0,978
44,595,3,2,1,87,1,0,0,0,0,43.8,0.6666666666666666,1785
22,719,4,3,0,86,0,1,1,0,0,43.2,0.75,2876
25,693,1,6,0,71,0,0,0,0,0,35.5,6.0,693
29,797,7,10,0,71,1,0,0,0,0,35.8,1.4285714285714286,5579
30,915,2,3,1,50,0,0,1,0,0,25.0,1.5,1830
23,789,2,4,1,89,0,0,0,0,0,44.5,2.0,1578
38,627,2,4,1,78,0,0,1,0,0,39.0,2.0,1254
44,814,12,14,1,76,0,0,0,0,0,38.0,1.1666666666666667,9768
44,668,2,2,1,59,0,0,0,0,0,29.5,1.0,1336
38,647,3,4,1,86,1,0,0,1,0,43.3,1.3333333333333333,1941
44,897,2,2,1,85,0,0,0,0,0,42.5,1.0,1794
30,669,13,12,1,93,0,0,0,1,1,46.5,0.9230769230769231,8697
25,632,2,6,0,81,0,0,1,0,0,40.5,3.0,1264
26,658,2,2,1,64,0,0,0,0,0,32.0,1.0,1316
36,736,3,6,1,73,0,0,1,0,0,36.5,2.0,2208
37,735,12,15,1,76,0,0,0,0,0,38.0,1.25,8820
30,603,4,3,1,88,1,0,0,1,0,44.3,0.75,2412
30,611,3,6,1,75,1,1,0,0,0,38.0,2.0,1833
24,736,2,2,1,84,1,1,0,0,0,42.5,1.0,1472
36,861,14,10,1,76,0,0,0,0,0,38.0,0.7142857142857143,12054
43,634,14,11,0,83,0,0,0,0,0,41.5,0.7857142857142857,8876
22,777,3,6,1,70,0,1,0,0,0,35.2,2.0,2331
29,585,2,6,1,68,1,0,0,0,0,34.3,3.0,1170
30,748,12,11,0,72,0,0,0,0,0,36.0,0.9166666666666666,8976
22,550,1,5,1,93,0,0,0,0,0,46.5,5.0,550
25,820,2,2,1,74,0,0,0,0,0,37.0,1.0,1640
37,691,13,10,1,58,0,0,0,0,0,29.0,0.7692307692307693,8983
22,702,3,5,0,88,0,0,0,0,0,44.0,1.6666666666666667,2106
33,565,4,4,1,61,0,0,0,0,0,30.5,1.0,2260
35,668,12,14,0,61,0,0,0,0,0,30.5,1.1666666666666667,8016
22,772,2,2,1,88,1,0,0,0,0,44.3,1.0,1544
39,671,14,15,1,92,0,1,0,1,1,46.2,1.0714285714285714,9394
40,644,2,2,1,93,0,0,0,0,0,46.5,1.0,1288
31,780,12,11,1,83,1,0,0,0,0,41.8,0.9166666666666666,9360
33,600,3,6,1,76,1,1,0,0,0,38.5,2.0,1800
32,613,14,15,1,60,0,0,0,0,0,30.0,1.0714285714285714,8582
32,714,4,4,0,85,0,0,0,1,0,42.5,1.0,2856
29,687,2,6,1,80,1,1,0,0,0,40.5,3.0,1374
36,801,4,2,0,73,0,0,0,0,0,36.5,0.5,3204
23,789,4,2,1,75,0,0,0,0,0,37.5,0.5,3156
23,720,1,2,1,86,0,1,1,1,0,43.2,2.0,720
27,813,10,11,1,72,1,0,0,0,0,36.3,1.1,8130
35,548,11,10,1,86,0,0,0,0,0,43.0,0.9090909090909091,6028
37,602,14,13,1,93,0,0,0,0,1,46.5,0.9285714285714286,8428
40,720,11,12,1,78,0,1,0,0,0,39.2,1.0909090909090908,7920
23,641,1,4,0,62,1,1,1,0,0,31.5,4.0,641
36,697,3,3,1,80,1,0,0,0,0,40.3,1.0,2091
26,785,2,6,1,66,0,0,0,0,0,33.0,3.0,1570
28,702,1,4,1,82,0,0,0,0,0,41.0,4.0,702
33,568,14,12,0,71,0,0,0,0,0,35.5,0.8571428571428571,7952
28,560,7,8,1,80,0,0,0,0,0,40.0,1.1428571428571428,3920
43,680,13,14,0,90,0,0,0,1,1,45.0,1.0769230769230769,8840
41,663,12,10,1,67,0,0,0,0,0,33.5,0.8333333333333334,7956
41,831,4,6,1,68,0,0,0,0,0,34.0,1.5,3324
24,665,1,2,1,62,0,0,0,0,0,31.0,2.0,665
37,762,13,12,1,73,0,0,1,0,0,36.5,0.9230769230769231,9906
36,844,12,13,1,75,0,0,0,0,0,37.5,1.0833333333333333,10128
31,796,13,11,0,63,0,0,0,0,0,31.5,0.8461538461538461,10348
43,668,13,10,1,76,0,0,1,0,0,38.0,0.7692307692307693,8684
22,771,3,4,1,68,0,0,0,0,0,34.0,1.3333333333333333,2313
28,819,9,10,1,72,0,0,0,0,0,36.0,1.1111111111111112,7371
35,734,4,3,0,79,0,0,0,0,0,39.5,0.75,2936
36,758,13,13,1,72,0,1,0,0,0,36.2,1.0,9854
38,547,11,11,1,75,0,1,0,0,0,37.7,1.0,6017
40,693,14,12,1,64,0,0,0,0,0,32.0,0.8571428571428571,9702
34,633,4,4,1,85,0,0,0,0,0,42.5,1.0,2532
37,713,12,15,1,68,0,0,1,0,0,34.0,1.25,8556
30,679,13,12,1,85,0,0,1,0,1,42.5,0.9230769230769231,8827
23,668,3,4,1,74,1,0,0,0,0,37.3,1.3333333333333333,2004
38,653,12,13,0,68,1,0,0,0,0,34.3,1.0833333333333333,7836
33,601,11,11,0,91,0,1,1,1,1,45.7,1.0,6611
22,607,1,5,1,91,0,1,1,0,0,45.7,5.0,607
45,703,4,3,1,82,1,0,1,0,0,41.3,0.75,2812
31,589,4,5,1,67,0,0,0,0,0,33.5,1.25,2356
39,850,11,13,1,61,0,0,0,0,0,30.5,1.1818181818181819,9350
43,661,13,10,1,59,0,0,0,0,0,29.5,0.7692307692307693,8593
42,686,12,11,0,76,1,0,0,0,0,38.3,0.9166666666666666,8232
44,624,3,4,1,80,0,0,0,0,0,40.0,1.3333333333333333,1872
45,576,4,5,1,55,1,1,0,0,0,28.0,1.25,2304
25,554,2,4,1,86,0,0,1,0,0,43.0,2.0,1108
29,423,1,5,1,71,0,1,0,0,0,35.7,5.0,423
23,527,2,5,0,69,0,0,0,0,0,34.5,2.5,1054
27,673,9,9,1,79,0,1,0,0,0,39.7,1.0,6057
23,731,1,2,1,72,0,0,0,0,0,36.0,2.0,731
30,763,14,15,1,43,1,0,0,0,0,21.8,1.0714285714285714,10682
29,624,8,11,1,69,0,0,0,0,0,34.5,1.375,4992
22,638,1,2,0,72,0,1,0,0,0,36.2,2.0,638
39,615,14,15,1,60,1,0,0,0,0,30.3,1.0714285714285714,8610
31,814,13,15,0,91,0,0,1,1,1,45.5,1.1538461538461537,10582
24,635,3,2,1,72,0,1,0,0,0,36.2,0.6666666666666666,1905
45,879,14,11,1,66,0,0,0,0,0,33.0,0.7857142857142857,12306
37,675,14,10,1,65,0,0,0,0,0,32.5,0.7142857142857143,9450
34,669,11,15,1,69,0,0,0,0,0,34.5,1.3636363636363635,7359
32,506,14,14,0,60,0,0,0,0,0,30.0,1.0,7084
28,748,8,12,1,73,0,0,0,0,0,36.5,1.5,5984
38,456,4,3,1,64,0,0,0,0,0,32.0,0.75,1824
44,699,2,4,1,57,0,0,1,0,0,28.5,2.0,1398
31,732,11,11,1,68,0,0,0,0,0,34.0,1.0,8052
30,534,14,12,1,74,0,0,1,0,0,37.0,0.8571428571428571,7476
27,737,10,10,1,87,0,1,0,1,1,43.7,1.0,7370
22,802,5,5,1,92,0,0,1,1,1,46.0,1.0,4010
34,679,11,15,0,79,0,1,1,0,1,39.7,1.3636363636363635,7469
39,526,4,2,1,79,0,0,0,0,0,39.5,0.5,2104
26,716,1,6,1,74,1,0,0,0,0,37.3,6.0,716
37,581,2,4,1,67,0,0,0,0,0,33.5,2.0,1162
32,575,4,6,1,75,0,1,0,0,0,37.7,1.5,2300
32,753,3,4,1,76,1,0,0,0,0,38.3,1.3333333333333333,2259
29,680,2,3,0,67,0,0,0,0,0,33.5,1.5,1360
43,743,13,15,0,74,0,0,0,0,0,37.0,1.1538461538461537,9659
23,782,1,4,0,75,0,0,0,0,0,37.5,4.0,782
