Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired
27,718,3,5,0,65,0,1,0,0,0
35,647,2,3,1,71,1,0,0,0,0
27,574,1,5,0,80,1,0,0,0,0
31,727,3,6,1,78,0,0,1,0,0
33,592,12,11,1,80,0,0,1,0,0
27,613,1,4,1,86,1,1,0,1,0
29,743,7,8,1,71,1,0,0,0,0
27,737,7,7,1,75,0,0,1,0,0
41,649,2,5,1,91,0,0,0,0,0
30,686,3,5,1,73,0,0,0,0,0
29,484,8,12,1,76,0,0,0,0,0
43,625,14,13,1,68,0,0,1,0,0
34,697,11,15,1,78,1,0,0,0,0
29,655,8,12,1,80,0,0,0,0,0
34,790,4,3,1,76,0,0,1,0,0
45,863,11,12,1,88,0,0,0,1,1
26,629,2,5,1,59,0,0,0,0,0
29,797,3,3,0,94,0,1,0,1,0
25,647,3,6,1,86,0,0,0,0,0
44,655,12,13,0,84,0,0,1,0,0
27,641,9,9,1,81,0,0,0,0,0
44,549,3,4,1,65,0,0,0,0,0
22,717,2,2,0,72,0,0,0,0,0
44,768,11,12,1,75,0,1,1,0,1
25,735,6,9,1,73,0,0,0,0,0
28,627,7,8,1,90,0,0,0,1,0
37,597,3,6,1,78,0,0,1,0,0
41,713,3,3,1,62,0,1,1,0,0
34,848,4,4,1,74,0,0,0,0,0
25,643,8,7,0,76,0,1,0,0,0
42,630,3,4,1,80,0,0,0,0,0
33,770,13,10,1,94,0,1,0,1,1
25,653,2,6,1,71,0,0,0,0,0
33,699,4,4,1,84,0,1,0,1,0
37,776,4,5,1,58,0,0,0,0,0
29,742,10,15,1,71,0,1,0,0,0
25,472,7,11,1,73,1,0,0,0,0
35,801,14,15,1,80,0,0,0,0,0
43,653,12,14,1,73,1,1,1,0,1
22,618,1,3,1,76,1,0,0,0,0
26,818,10,10,1,75,1,0,0,0,0
37,560,14,14,0,57,0,0,0,0,0
35,747,3,4,1,84,0,0,0,1,0
35,475,2,3,1,74,0,0,0,0,0
33,636,4,4,0,77,0,1,0,0,0
44,478,11,11,1,84,1,0,0,1,0
22,709,4,6,1,84,0,0,0,0,0
45,880,12,13,0,85,0,1,0,1,1
43,489,2,6,1,85,0,0,0,0,0
44,595,3,2,1,87,1,0,0,0,0
22,719,4,3,0,86,0,1,1,0,0
25,693,1,6,0,71,0,0,0,0,0
29,797,7,10,0,71,1,0,0,0,0
30,915,2,3,1,50,0,0,1,0,0
23,789,2,4,1,89,0,0,0,0,0
38,627,2,4,1,78,0,0,1,0,0
44,814,12,14,1,76,0,0,0,0,0
44,668,2,2,1,59,0,0,0,0,0
38,647,3,4,1,86,1,0,0,1,0
44,897,2,2,1,85,0,0,0,0,0
30,669,13,12,1,93,0,0,0,1,1
25,632,2,6,0,81,0,0,1,0,0
26,658,2,2,1,64,0,0,0,0,0
36,736,3,6,1,73,0,0,1,0,0
37,735,12,15,1,76,0,0,0,0,0
30,603,4,3,1,88,1,0,0,1,0
30,611,3,6,1,75,1,1,0,0,0
24,736,2,2,1,84,1,1,0,0,0
36,861,14,10,1,76,0,0,0,0,0
43,634,14,11,0,83,0,0,0,0,0
22,777,3,6,1,70,0,1,0,0,0
29,585,2,6,1,68,1,0,0,0,0
30,748,12,11,0,72,0,0,0,0,0
22,550,1,5,1,93,0,0,0,0,0
25,820,2,2,1,74,0,0,0,0,0
37,691,13,10,1,58,0,0,0,0,0
22,702,3,5,0,88,0,0,0,0,0
33,565,4,4,1,61,0,0,0,0,0
35,668,12,14,0,61,0,0,0,0,0
22,772,2,2,1,88,1,0,0,0,0
39,671,14,15,1,92,0,1,0,1,1
40,644,2,2,1,93,0,0,0,0,0
31,780,12,11,1,83,1,0,0,0,0
33,600,3,6,1,76,1,1,0,0,0
32,613,14,15,1,60,0,0,0,0,0
32,714,4,4,0,85,0,0,0,1,0
29,687,2,6,1,80,1,1,0,0,0
36,801,4,2,0,73,0,0,0,0,0
23,789,4,2,1,75,0,0,0,0,0
23,720,1,2,1,86,0,1,1,1,0
27,813,10,11,1,72,1,0,0,0,0
35,548,11,10,1,86,0,0,0,0,0
37,602,14,13,1,93,0,0,0,0,1
40,720,11,12,1,78,0,1,0,0,0
23,641,1,4,0,62,1,1,1,0,0
36,697,3,3,1,80,1,0,0,0,0
26,785,2,6,1,66,0,0,0,0,0
28,702,1,4,1,82,0,0,0,0,0
33,568,14,12,0,71,0,0,0,0,0
28,560,7,8,1,80,0,0,0,0,0
43,680,13,14,0,90,0,0,0,1,1
41,663,12,10,1,67,0,0,0,0,0
41,831,4,6,1,68,0,0,0,0,0
24,665,1,2,1,62,0,0,0,0,0
37,762,13,12,1,73,0,0,1,0,0
36,844,12,13,1,75,0,0,0,0,0
31,796,13,11,0,63,0,0,0,0,0
43,668,13,10,1,76,0,0,1,0,0
22,771,3,4,1,68,0,0,0,0,0
28,819,9,10,1,72,0,0,0,0,0
35,734,4,3,0,79,0,0,0,0,0
36,758,13,13,1,72,0,1,0,0,0
38,547,11,11,1,75,0,1,0,0,0
40,693,14,12,1,64,0,0,0,0,0
34,633,4,4,1,85,0,0,0,0,0
37,713,12,15,1,68,0,0,1,0,0
30,679,13,12,1,85,0,0,1,0,1
23,668,3,4,1,74,1,0,0,0,0
38,653,12,13,0,68,1,0,0,0,0
33,601,11,11,0,91,0,1,1,1,1
22,607,1,5,1,91,0,1,1,0,0
45,703,4,3,1,82,1,0,1,0,0
31,589,4,5,1,67,0,0,0,0,0
39,850,11,13,1,61,0,0,0,0,0
43,661,13,10,1,59,0,0,0,0,0
42,686,12,11,0,76,1,0,0,0,0
44,624,3,4,1,80,0,0,0,0,0
45,576,4,5,1,55,1,1,0,0,0
25,554,2,4,1,86,0,0,1,0,0
29,423,1,5,1,71,0,1,0,0,0
23,527,2,5,0,69,0,0,0,0,0
27,673,9,9,1,79,0,1,0,0,0
23,731,1,2,1,72,0,0,0,0,0
30,763,14,15,1,43,1,0,0,0,0
29,624,8,11,1,69,0,0,0,0,0
22,638,1,2,0,72,0,1,0,0,0
39,615,14,15,1,60,1,0,0,0,0
31,814,13,15,0,91,0,0,1,1,1
24,635,3,2,1,72,0,1,0,0,0
45,879,14,11,1,66,0,0,0,0,0
37,675,14,10,1,65,0,0,0,0,0
34,669,11,15,1,69,0,0,0,0,0
32,506,14,14,0,60,0,0,0,0,0
28,748,8,12,1,73,0,0,0,0,0
38,456,4,3,1,64,0,0,0,0,0
44,699,2,4,1,57,0,0,1,0,0
31,732,11,11,1,68,0,0,0,0,0
30,534,14,12,1,74,0,0,1,0,0
27,737,10,10,1,87,0,1,0,1,1
22,802,5,5,1,92,0,0,1,1,1
34,679,11,15,0,79,0,1,1,0,1
39,526,4,2,1,79,0,0,0,0,0
26,716,1,6,1,74,1,0,0,0,0
37,581,2,4,1,67,0,0,0,0,0
32,575,4,6,1,75,0,1,0,0,0
32,753,3,4,1,76,1,0,0,0,0
29,680,2,3,0,67,0,0,0,0,0
43,743,13,15,0,74,0,0,0,0,0
23,782,1,4,0,75,0,0,0,0,0
30,612,13,13,1,69,0,1,0,0,0
30,477,13,13,1,81,1,0,0,0,0
44,812,3,3,1,82,0,0,0,0,0
35,670,14,13,1,88,0,0,0,1,1
24,576,1,4,1,74,0,1,0,0,0
43,763,4,3,1,71,1,0,0,0,0
28,617,3,6,0,72,0,0,0,0,0
24,846,1,2,0,59,0,0,0,0,0
23,546,2,2,1,81,0,0,0,0,0
27,601,2,6,1,73,1,1,0,0,0
25,762,7,10,1,61,0,0,0,0,0
35,854,2,5,1,83,0,0,1,0,0
43,942,2,5,0,84,0,1,0,1,0
43,870,13,13,1,78,0,0,1,0,1
42,898,12,11,1,79,0,0,0,0,0
43,850,13,10,1,86,0,0,0,1,1
32,585,14,15,1,81,1,0,0,1,1
33,695,12,12,1,74,0,1,0,0,0
41,628,13,12,1,77,0,0,0,0,0
24,795,4,3,0,77,0,0,0,0,0
39,661,12,11,1,81,1,1,0,1,1
23,747,2,3,0,86,0,1,0,0,0
23,465,2,2,0,84,1,0,0,0,0
32,776,3,6,1,91,1,0,0,0,0
24,494,1,2,0,94,0,0,0,0,0
24,722,3,3,1,80,0,0,0,0,0
24,560,1,2,1,85,0,0,0,1,0
33,823,11,11,1,82,1,1,0,0,0
44,568,11,10,1,67,0,0,0,0,0
36,747,4,3,1,80,0,0,0,0,0
24,676,3,6,1,82,0,0,0,1,0
31,693,14,11,1,74,0,0,0,0,0
45,718,3,3,1,57,0,1,1,0,0
44,835,13,14,1,61,0,1,1,0,1
36,710,13,13,1,78,0,0,0,0,0
40,846,2,2,1,81,0,0,1,1,0
44,699,2,6,1,82,0,0,0,0,0
43,682,4,6,1,76,1,0,0,0,0
32,656,4,6,0,86,0,1,0,0,0
39,577,3,3,1,87,0,0,0,0,0
44,699,3,4,1,69,0,0,0,0,0
43,821,12,13,1,57,0,0,1,0,0
40,772,11,10,1,70,0,1,1,0,0
42,797,4,5,0,91,1,0,0,0,0
33,784,14,13,1,64,0,0,0,0,0
34,661,13,11,1,62,1,0,0,0,0
24,673,3,4,1,77,1,0,0,0,0
44,807,11,10,1,70,0,1,0,0,0
29,889,2,6,1,71,0,0,1,0,0
24,697,5,5,1,69,0,1,0,0,0
31,745,4,5,1,78,0,0,1,0,0
41,742,12,14,0,62,1,0,0,0,0
24,583,3,3,1,62,0,0,0,0,0
27,760,10,14,1,85,1,0,0,0,1
40,679,4,5,1,66,1,0,1,0,0
32,700,3,2,1,74,0,0,1,0,0
41,714,14,12,1,69,0,0,0,0,0
41,832,3,2,1,63,0,0,0,0,0
35,720,12,11,1,76,0,0,0,0,0
25,833,8,10,1,78,0,0,0,0,0
28,591,6,7,0,72,0,0,1,0,0
36,603,11,14,1,87,0,0,0,1,1
43,694,2,3,0,91,0,1,0,1,0
23,853,2,2,1,85,0,0,1,0,0
37,802,4,2,1,81,0,0,0,0,0
32,669,12,14,1,76,1,1,0,0,1
40,779,11,13,1,77,0,0,1,0,0
40,679,3,4,1,92,0,0,0,0,0
29,731,8,9,0,73,0,0,0,0,0
35,684,3,6,1,76,1,0,1,0,0
45,745,11,13,0,62,0,0,0,0,0
26,703,2,4,1,77,0,0,0,0,0
40,756,14,12,1,78,0,0,1,0,0
39,578,11,14,1,81,1,1,0,0,0
30,767,2,6,1,79,0,1,1,0,0
29,715,3,4,0,71,0,0,0,0,0
35,703,4,2,0,86,0,0,0,0,0
44,741,2,5,1,91,0,0,0,1,0
40,651,14,11,1,80,1,0,0,0,0
38,637,12,10,1,69,0,1,0,0,0
36,593,4,6,1,60,0,1,1,0,0
23,625,2,2,1,78,0,0,1,0,0
38,750,11,13,1,78,0,0,0,0,0
37,698,12,10,1,86,0,0,0,1,1
41,669,14,14,1,73,0,0,0,0,0
24,740,1,3,1,83,0,0,0,0,0
24,588,3,2,1,76,0,0,0,0,0
28,720,7,12,1,79,0,0,0,0,0
35,612,11,14,0,83,0,0,0,1,1
24,613,1,5,1,60,1,0,0,0,0
41,619,13,15,1,78,0,0,0,0,0
25,843,9,11,1,75,0,0,0,0,0
30,628,11,13,1,64,0,0,0,0,0
27,713,7,9,1,89,1,0,0,1,0
44,789,11,13,1,52,0,0,0,0,0
42,671,2,5,1,68,0,0,1,0,0
25,726,3,2,1,77,0,0,0,0,0
38,609,13,15,1,67,0,0,0,0,0
22,706,5,2,0,78,0,1,1,0,0
42,688,3,2,0,86,0,0,0,1,0
27,606,8,9,1,95,0,1,0,0,0
45,896,4,4,1,80,0,0,0,0,0
27,732,8,7,1,73,0,1,0,0,0
45,708,3,6,1,81,0,0,0,1,0
37,746,3,2,1,74,0,1,0,0,0
38,664,13,12,1,77,1,1,0,0,1
22,715,5,6,1,60,1,0,0,0,0
39,663,2,6,1,73,0,0,0,0,0
22,819,1,3,1,83,0,0,0,0,0
39,850,12,15,1,59,0,0,0,0,0
22,853,4,3,1,67,0,0,1,0,0
22,647,1,3,0,71,1,0,0,0,0
38,640,14,15,1,76,0,0,0,0,0
39,622,3,4,1,59,0,0,0,0,0
35,823,14,12,1,88,0,0,0,0,1
42,822,11,11,1,84,0,1,0,0,0
39,707,11,12,1,60,1,0,0,0,0
34,756,11,13,1,75,0,0,0,0,0
30,728,2,3,1,69,1,0,0,0,0
36,514,14,10,1,88,0,0,0,0,0
22,724,5,3,1,88,0,0,0,0,0
43,776,14,14,1,74,0,0,0,0,0
33,715,11,10,1,57,1,0,0,0,0
26,471,10,14,1,88,0,0,0,1,1
28,726,7,7,0,81,0,1,0,0,0
33,776,2,2,1,96,1,0,0,1,0
36,682,4,6,1,93,0,1,1,1,0
42,774,3,5,1,67,0,1,0,0,0
39,708,11,10,1,69,1,1,0,0,0
37,827,4,4,1,67,0,0,1,0,0
38,375,3,5,0,71,0,0,0,0,0
37,695,12,10,1,65,0,0,0,0,0
38,738,11,15,1,97,0,1,0,0,1
23,825,5,5,1,65,0,0,1,0,0
30,680,12,13,1,75,1,0,0,0,0
35,621,11,13,1,58,0,0,1,0,0
28,724,10,10,1,73,0,0,0,0,0
36,350,4,4,1,90,0,0,0,1,0
29,848,1,3,1,75,0,1,1,0,0
39,705,2,4,1,71,1,0,1,0,0
45,724,13,11,1,88,0,0,1,0,0
37,601,3,6,1,60,0,0,0,0,0
33,718,4,2,1,68,0,0,0,0,0
32,841,2,4,0,74,0,0,0,0,0
26,756,3,5,1,69,1,1,0,0,0
30,600,11,15,1,89,0,0,1,0,1
23,765,3,3,1,78,0,0,1,0,0
35,651,4,2,0,69,0,1,1,0,0
43,739,4,2,1,90,1,1,1,0,0
25,534,2,5,1,68,0,1,1,0,0
32,585,4,3,1,86,1,1,0,0,0
32,696,2,2,1,73,0,1,0,0,0
43,721,12,11,1,68,1,0,0,0,0
26,754,3,3,1,62,1,0,0,0,0
38,680,2,5,1,69,1,0,0,0,0
33,680,11,15,1,85,0,0,0,0,1
40,776,13,14,1,72,0,0,1,0,0
38,509,3,5,1,61,0,0,1,0,0
25,645,1,2,1,55,0,1,0,0,0
37,656,4,4,1,82,1,0,0,0,0
40,585,4,6,0,55,1,0,0,0,0
37,614,11,15,1,79,0,1,1,0,1
36,576,2,3,1,80,0,1,0,0,0
24,541,2,3,1,76,0,0,1,0,0
44,903,12,15,1,58,0,1,1,0,1
26,746,10,13,1,78,1,1,0,0,1
25,694,2,4,1,78,0,0,0,0,0
23,841,1,3,1,65,0,0,0,0,0
41,729,4,4,1,91,0,0,0,0,0
39,669,11,12,1,76,0,0,0,0,0
22,660,3,3,1,54,0,0,0,0,0
39,646,4,6,1,63,0,0,1,0,0
24,749,2,4,1,86,1,0,0,1,0
36,713,2,3,1,71,0,0,0,0,0
43,718,2,4,1,64,0,0,1,0,0
28,728,3,4,1,71,0,0,0,0,0
44,907,4,6,1,63,1,1,0,0,0
33,807,12,13,1,74,0,0,0,0,0
25,722,10,13,1,61,0,0,0,0,0
42,565,12,15,1,64,0,0,1,0,0
37,648,14,10,1,70,0,1,0,0,0
25,760,7,7,1,81,0,0,0,0,0
23,657,1,4,1,58,0,0,0,0,0
42,727,4,5,0,89,0,0,0,0,0
24,660,3,5,1,66,0,1,0,0,0
28,625,2,4,1,71,1,0,0,0,0
45,615,2,3,0,61,0,0,1,0,0
35,825,2,3,1,79,0,0,1,0,0
44,667,3,2,1,66,0,0,0,0,0
44,573,2,6,1,72,1,1,0,0,0
29,676,10,12,1,70,0,0,0,0,0
25,463,7,9,0,80,0,0,1,0,0
31,704,11,12,1,55,0,0,0,0,0
30,733,14,14,1,81,0,1,0,1,1
30,860,14,15,1,53,0,0,0,0,0
39,706,13,10,1,71,0,0,1,0,0
35,818,11,11,1,69,1,0,1,0,0
33,828,3,6,1,78,1,0,0,0,0
27,835,3,6,1,80,0,0,1,0,0
42,788,13,11,0,74,0,0,0,0,0
28,680,8,8,1,60,1,0,1,0,0
35,622,12,12,1,65,0,1,0,0,0
24,888,2,6,0,100,1,1,0,1,1
40,844,14,15,1,62,1,1,0,0,1
38,754,4,4,0,71,1,0,0,0,0
37,709,14,14,1,78,0,0,1,0,0
43,842,13,11,1,63,1,0,0,0,0
42,758,4,4,1,81,0,1,1,0,0
32,555,4,4,1,59,0,0,0,0,0
25,703,9,10,1,99,0,0,1,1,1
42,706,14,14,0,81,0,1,0,1,1
22,770,5,4,0,73,0,0,0,0,0
25,791,7,7,1,83,0,0,0,0,0
43,559,4,5,0,69,0,0,1,0,0
22,475,3,3,1,81,0,0,0,1,0
23,640,2,2,1,80,0,0,0,0,0
25,698,8,10,1,62,0,0,0,0,0
25,502,9,10,1,71,1,1,0,0,0
45,761,12,10,0,72,0,0,0,0,0
42,664,11,13,1,99,1,0,0,0,1
38,659,3,3,1,79,1,0,0,0,0
25,543,9,12,0,72,1,0,0,0,0
33,623,2,6,1,78,0,0,0,0,0
42,721,13,10,1,82,0,0,1,0,0
24,705,3,5,1,86,0,0,0,1,0
41,638,13,14,1,74,0,0,0,0,0
32,701,14,14,1,80,1,0,0,0,0
39,657,3,6,0,74,1,1,0,0,0
42,708,14,14,0,78,0,0,1,0,0
42,683,4,2,1,80,0,0,0,0,0
30,727,3,3,1,75,1,0,0,0,0
40,653,4,2,1,77,1,0,0,0,0
28,669,6,7,1,60,0,0,0,0,0
24,827,3,2,1,80,0,0,0,0,0
43,814,11,15,1,89,0,0,0,1,1
39,854,12,11,1,78,0,1,0,0,0
22,674,2,5,1,89,0,0,0,1,0
39,690,2,3,1,67,0,0,0,0,0
43,654,14,15,1,80,0,0,0,0,0
35,753,3,5,1,75,0,0,1,0,0
41,606,3,4,1,70,0,0,0,0,0
36,911,12,12,0,73,1,0,0,0,1
30,671,13,11,1,81,0,1,0,0,0
36,701,13,13,0,80,0,0,0,0,0
43,720,3,2,0,67,0,0,1,0,0
36,702,2,4,1,74,0,0,1,0,0
25,806,9,10,0,63,0,1,1,0,0
36,714,3,5,1,62,1,0,0,0,0
37,799,2,5,0,65,1,1,0,0,0
37,708,12,14,1,81,0,0,0,0,0
26,706,9,7,1,73,0,0,1,0,0
45,764,12,15,0,73,1,0,0,0,0
32,884,2,6,1,62,0,0,1,0,0
42,674,3,6,1,90,0,0,1,0,0
25,719,2,2,1,84,0,1,0,0,0
22,756,4,2,1,68,0,1,0,0,0
34,767,4,3,0,80,0,0,0,0,0
36,677,13,14,0,65,0,0,0,0,0
45,633,14,11,0,58,0,0,0,0,0
38,846,3,3,1,76,0,0,1,0,0
34,613,4,5,1,76,0,0,0,0,0
34,732,2,4,1,79,0,0,0,0,0
42,855,4,6,1,59,0,0,0,0,0
44,811,11,12,1,72,0,1,0,0,1
40,678,3,5,1,64,0,0,1,0,0
26,630,1,4,1,66,0,1,0,0,0
34,655,4,6,1,77,1,1,0,0,0
22,821,1,4,1,83,0,0,0,1,0
43,573,11,11,1,73,0,0,1,0,0
37,859,2,3,1,76,1,0,0,0,0
37,609,14,13,1,82,0,1,1,0,1
34,660,4,2,1,89,0,0,0,0,0
27,432,7,12,1,77,0,0,0,0,0
34,718,3,2,0,78,0,0,0,0,0
24,810,4,4,1,78,1,0,0,0,0
32,611,4,5,1,72,0,0,1,0,0
25,600,9,7,0,63,0,1,1,0,0
45,850,4,6,0,81,0,0,0,0,0
45,691,3,5,0,86,0,0,1,1,0
45,498,12,10,1,66,0,0,0,0,0
30,465,3,4,0,64,0,0,0,0,0
23,814,2,4,0,69,0,0,0,0,0
42,671,13,15,1,83,0,0,0,0,0
30,718,14,13,1,66,0,0,0,0,0
37,730,2,2,0,82,0,0,0,1,0
44,815,12,14,1,68,1,1,0,0,1
28,583,7,8,1,78,0,0,0,0,0
32,796,13,15,0,87,0,0,0,0,1
31,706,12,14,1,96,1,0,0,1,1
41,799,3,6,1,71,0,0,0,0,0
32,675,11,12,1,91,0,0,0,0,1
38,551,13,12,1,72,1,1,0,0,0
23,684,4,4,0,65,0,0,0,0,0
25,845,8,8,1,64,0,0,0,0,0
43,681,2,2,1,86,0,1,0,0,0
28,821,10,15,0,70,0,0,0,0,0
41,704,13,12,1,89,0,0,0,1,1
40,783,4,3,1,95,0,0,1,0,0
38,845,3,6,1,68,0,0,0,0,0
37,630,4,3,0,64,1,0,1,0,0
45,837,11,13,1,82,0,1,0,0,1
26,851,3,2,1,74,0,0,0,0,0
32,722,3,3,1,68,0,0,0,0,0
42,886,4,5,1,82,0,0,0,0,0
23,721,5,2,1,73,0,0,0,0,0
41,789,14,14,1,77,0,0,0,0,0
42,499,11,15,1,72,0,0,0,0,0
43,556,3,2,0,77,1,1,0,0,0
35,795,3,5,1,59,0,0,0,0,0
39,667,2,5,1,94,0,1,0,0,0
22,614,2,3,1,73,0,0,0,0,0
33,649,13,13,1,75,0,0,0,0,0
42,695,13,14,0,72,0,0,0,0,0
45,671,13,11,1,77,0,0,0,0,0
26,665,10,14,1,45,1,0,1,0,0
33,765,13,12,1,75,0,0,0,0,0
42,863,2,3,1,76,1,0,1,0,0
36,671,3,4,1,73,0,0,1,0,0
33,642,3,5,1,74,0,0,0,0,0
30,756,13,10,0,89,0,0,0,0,0
37,618,14,11,1,75,0,0,0,0,0
29,651,2,6,1,85,0,0,0,1,0
30,782,12,13,0,77,1,0,0,0,0
45,594,2,5,1,77,0,0,1,0,0
43,637,11,12,0,75,0,0,1,0,0
27,557,8,8,0,55,0,0,0,0,0
43,768,11,10,1,57,1,0,0,0,0
42,694,2,2,1,90,1,0,0,1,0
42,709,2,6,1,62,0,0,0,0,0
43,692,3,5,1,74,0,0,0,0,0
31,804,4,5,0,99,0,0,0,0,0
28,779,7,9,1,71,0,1,0,0,0
42,755,11,15,1,61,0,0,1,0,0
32,815,4,6,1,71,0,0,0,0,0
24,821,1,4,0,73,0,0,0,0,0
38,784,2,5,1,91,0,0,0,0,0
45,823,3,2,0,68,1,1,0,0,0
36,522,3,6,1,70,1,1,0,0,0
40,871,11,11,1,90,0,0,1,0,1
43,512,11,11,0,61,0,0,0,0,0
32,799,13,11,0,73,0,0,0,0,0
42,722,14,14,1,80,0,0,0,0,0
32,638,4,3,0,66,1,0,0,0,0
41,748,11,13,1,78,0,1,1,0,1
37,739,3,4,1,77,0,0,1,0,0
23,696,1,6,1,91,0,0,0,1,0
29,608,1,4,0,83,0,1,0,1,0
44,730,2,6,1,72,0,0,1,0,0
36,777,14,10,0,84,0,0,0,0,0
27,697,2,2,1,85,0,0,1,0,0
38,757,13,13,1,72,0,0,0,0,0
45,591,13,11,1,56,0,0,0,0,0
36,730,4,5,1,76,0,0,0,0,0
34,864,11,13,1,100,0,1,0,1,1
38,625,13,12,1,77,0,0,0,0,0
35,609,14,10,1,67,0,0,0,0,0
36,633,3,6,1,76,0,0,1,0,0
25,600,8,7,1,57,0,0,1,0,0
38,685,12,11,0,66,0,0,0,0,0
40,829,4,4,1,63,0,1,0,0,0
37,742,4,2,1,69,0,1,0,0,0
42,729,14,14,1,81,1,0,0,0,0
39,567,13,12,0,76,1,0,1,0,0
38,788,2,5,1,65,1,0,0,0,0
25,787,7,12,1,77,0,0,0,0,0
29,667,2,5,1,56,0,0,0,0,0
41,545,11,15,0,76,0,1,0,0,0
33,605,13,15,1,72,0,0,0,0,0
36,704,3,5,1,81,0,1,0,0,0
25,729,6,9,1,86,0,1,1,1,1
40,625,13,11,1,76,0,0,1,0,0
44,797,12,10,1,99,0,0,0,1,1
28,697,8,9,1,73,1,0,0,0,0
35,846,4,2,1,64,0,0,0,0,0
27,811,2,6,1,76,0,0,1,0,0
27,659,2,5,1,65,0,0,0,0,0
25,751,2,2,1,71,0,0,0,0,0
32,697,14,11,1,71,0,0,0,0,0
38,840,4,4,0,74,0,0,1,0,0
22,875,3,5,1,69,0,1,0,0,0
44,531,12,13,1,89,0,0,1,0,1
43,758,12,15,1,70,0,0,0,0,0
29,710,8,8,1,71,0,0,0,0,0
34,633,14,13,1,74,0,1,0,0,0
36,813,12,13,1,76,0,0,0,0,0
31,690,4,2,1,80,0,0,0,0,0
24,558,2,6,1,58,0,0,0,0,0
34,950,4,2,1,81,0,0,0,1,0
22,747,3,6,1,83,0,0,0,1,0
38,567,2,2,0,69,0,0,0,0,0
38,565,3,4,0,72,0,0,0,0,0
39,634,4,6,1,59,1,0,0,0,0
34,539,3,4,1,81,1,0,0,0,0
42,847,4,5,0,84,0,0,0,1,0
37,613,14,15,0,75,0,0,0,0,0
40,731,3,3,0,88,0,0,0,0,0
24,633,2,5,1,79,1,0,0,0,0
36,888,2,2,1,74,0,0,0,0,0
44,654,3,6,0,69,1,0,0,0,0
28,892,9,12,0,69,0,1,0,0,0
29,654,1,5,1,90,0,0,1,0,0
34,698,4,2,1,68,0,1,1,0,0
41,554,4,2,1,79,0,0,0,0,0
30,490,14,12,0,100,0,1,1,0,1
28,671,1,5,1,80,1,0,0,0,0
39,777,3,2,1,71,0,0,0,0,0
24,826,2,3,1,77,0,1,1,0,0
42,376,12,11,1,57,0,1,0,0,0
30,684,3,6,1,79,0,0,0,0,0
34,697,3,3,1,65,1,0,1,0,0
22,751,3,2,1,79,0,0,0,0,0
31,861,14,14,1,61,0,0,0,0,0
26,539,7,10,1,89,0,0,0,1,0
45,612,14,10,1,89,0,1,0,1,1
32,726,11,10,1,79,0,0,0,0,0
39,568,2,6,0,64,0,0,0,0,0
40,768,13,10,0,68,0,0,0,0,0
26,731,2,2,1,74,1,0,0,0,0
29,719,7,12,1,70,0,1,1,0,0
29,667,9,12,1,80,0,0,0,0,0
41,689,11,11,1,63,0,0,0,0,0
27,487,3,6,1,71,0,0,0,0,0
34,601,2,5,0,76,0,0,0,0,0
22,684,1,6,1,70,0,1,1,0,0
41,653,12,14,1,81,0,1,1,1,1
28,843,1,3,1,88,0,0,1,1,0
27,790,7,8,1,81,0,0,0,1,0
28,595,2,6,1,84,0,0,1,0,0
22,697,2,4,0,70,0,0,0,0,0
38,758,11,12,1,61,0,0,0,0,0
27,855,9,10,1,78,0,0,0,0,0
36,689,14,10,0,70,0,0,0,0,0
26,799,2,6,1,89,0,0,0,1,0
36,873,11,13,1,62,0,0,0,0,0
36,611,4,3,1,70,0,0,0,0,0
23,650,3,2,1,83,0,0,0,1,0
24,610,4,6,1,61,0,0,1,0,0
41,947,3,3,1,51,1,0,0,0,0
28,638,8,8,1,72,0,0,0,0,0
36,766,11,12,1,76,0,0,0,0,0
36,732,2,3,1,82,1,0,0,0,0
24,627,2,5,1,87,0,0,0,1,0
23,516,3,5,1,72,0,0,0,0,0
28,737,7,8,1,71,1,0,1,0,0
34,652,2,5,0,66,0,0,1,0,0
33,614,12,13,1,59,1,0,0,0,0
38,813,4,6,1,74,0,0,0,0,0
23,783,3,5,1,79,0,0,0,0,0
28,699,10,15,1,63,0,0,1,0,0
41,586,12,10,1,87,0,1,0,0,0
33,717,4,3,1,64,0,0,0,0,0
45,574,4,3,1,73,0,1,0,0,0
41,895,4,5,1,84,0,0,0,0,0
27,670,1,6,1,88,0,0,0,1,0
29,688,9,10,1,75,0,1,1,0,0
34,706,2,6,0,84,0,0,0,1,0
33,725,2,6,1,59,0,1,0,0,0
44,592,3,5,1,75,0,0,0,0,0
31,687,12,11,0,72,0,0,0,0,0
37,736,12,11,1,80,1,1,0,0,0
27,772,2,3,1,65,0,0,0,0,0
31,566,14,11,1,65,0,0,0,0,0
28,722,8,9,1,72,0,0,0,0,0
23,838,4,6,1,49,0,0,0,0,0
26,523,7,10,1,79,0,0,0,0,0
27,601,6,9,0,69,0,0,0,0,0
26,560,1,6,1,75,0,1,0,0,0
23,598,5,6,1,80,0,1,1,0,0
23,740,5,3,1,74,0,0,1,0,0
22,769,1,4,1,69,0,0,0,0,0
24,654,3,3,1,70,0,0,0,0,0
25,694,9,12,1,70,0,0,0,0,0
41,851,2,4,1,64,0,0,0,0,0
27,646,2,2,1,76,0,0,0,0,0
25,636,1,3,1,61,0,0,0,0,0
